KEGG_ID	Outdegree	Indegree	Betweenness	HBLC	Closeness	OCCI
K00053	5	7	7904.07012987013	658.672510822511	5.80676255567234e-06	0.000104843782763682
K00057	1	1	945.219850853144	472.609925426572	5.83399938159607e-06	0.000114495076711701
K00058	1	1	698	349	5.79035442759451e-06	9.97406742469579e-05
K00059	15	15	23733	791.1	5.79955575402924e-06	0.000102543068088597
K00068	1	1	3290.47641629192	1645.23820814596	5.80258447112344e-06	0.000103498240529911
K00074	3	3	4619.10124314016	769.850207190027	5.80009396152218e-06	0.000102711585866886
K00075	1	1	6056	3028	5.68533921576431e-06	7.56658595641647e-05
K00077	2	2	2913.55281385281	728.388203463203	5.76358910220573e-06	9.23531584780199e-05
K00086	2	2	4	1	6.91561019194968e-07	0
K00088	2	2	2102.25002637495	525.562506593738	5.82021360183919e-06	0.000109409190371991
K00099	2	2	20791.0904761905	5197.77261904762	5.82177226391258e-06	0.000109962612711678
K00104	3	3	4407	734.5	5.83107379223884e-06	0.000113378684807256
K00128	21	21	57123.5131707161	1360.08364692181	5.88370273180318e-06	0.000137249519626681
K00131	1	1	4145.93674541469	2072.96837270735	5.85277919219942e-06	0.000122189638318671
K00133	2	2	6634.50738123037	1658.62684530759	5.7737720630265e-06	9.50389659760502e-05
K00134	2	2	4710.47227927225	1177.61806981806	5.85209417189941e-06	0.000121891760117016
K00145	2	2	4733.9926187696	1183.4981546924	5.70681793538741e-06	7.96558865700175e-05
K00161	3	4	2013.16632314952	287.595189021359	5.87968978756681e-06	0.000135098621994056
K00162	3	4	2013.16632314952	287.595189021359	5.87968978756681e-06	0.000135098621994056
K00174	2	3	2992.57461302917	598.514922605835	5.87174925281991e-06	0.000131027253668763
K00175	2	3	2992.57461302917	598.514922605835	5.87174925281991e-06	0.000131027253668763
K00176	2	3	2992.57461302917	598.514922605835	5.87174925281991e-06	0.000131027253668763
K00177	2	3	2992.57461302917	598.514922605835	5.87174925281991e-06	0.000131027253668763
K00194	5	5	15220.4033669913	1522.04033669913	5.87913670756586e-06	0.000134807225667296
K00196	3	3	3223.14260415259	537.190434025432	5.85058769153361e-06	0.000121241513094083
K00197	5	5	15220.4033669913	1522.04033669913	5.87913670756586e-06	0.000134807225667296
K00198	3	3	3223.14260415259	537.190434025432	5.85058769153361e-06	0.000121241513094083
K00215	2	2	1289.50738123042	322.376845307604	5.64962175782331e-06	6.97934115019542e-05
K00226	2	2	2198.7	549.675	5.75768218745862e-06	9.08595311648192e-05
K00248	7	7	12668.8035798263	904.914541416165	5.80359474658603e-06	0.000103820598006645
K00260	3	2	2760.78561554704	552.157123109408	5.88141883347939e-06	0.000136017410228509
K00266	4	3	9785.70446638205	1397.95778091172	5.89299499684725e-06	0.000142490738102023
K00278	3	2	5349.6046622136	1069.92093244272	5.85826513336341e-06	0.000124626121635095
K00282	3	3	3830.54912052432	638.42485342072	5.85908891167424e-06	0.000125
K00283	3	3	3830.54912052432	638.42485342072	5.85908891167424e-06	0.000125
K00286	4	4	2214	276.75	5.70831644623051e-06	7.99488327470419e-05
K00366	2	2	1451	362.75	5.84525277795638e-06	0.000118990956687292
K00382	3	3	6745.02565521563	1124.17094253594	5.87133555269817e-06	0.000130821559392988
K00384	3	3	4010.88964597634	668.481607662723	5.78238569669074e-06	9.74279033515199e-05
K00385	2	2	601.850632573065	150.462658143266	5.82421358556061e-06	0.000110840168477056
K00525	5	5	23857.514081348	2385.7514081348	5.83767753836814e-06	0.000115928587989798
K00526	5	5	23857.514081348	2385.7514081348	5.83767753836814e-06	0.000115928587989798
K00527	4	4	2950.53799842619	368.817249803274	5.83243416639935e-06	0.000113895216400911
K00532	1	1	1	0.5	6.9041129181476e-07	0
K00548	3	3	33883.5976984009	5647.26628306682	5.86307377505731e-06	0.000126839167935058
K00558	2	2	3779.9	944.975	5.72576997291711e-06	8.35142809420411e-05
K00600	5	4	32146.8820446322	3571.87578273691	5.86961242949128e-06	0.000129971406290616
K00602	4	5	21010.781440606	2334.53127117844	5.85086153936167e-06	0.000121359223300971
K00604	2	2	5626.85389967061	1406.71347491765	5.83515681983953e-06	0.000114942528735632
K00606	1	1	2791.55281385281	1395.77640692641	5.7947163776069e-06	0.000101050929668553
K00609	2	3	1563.21367721486	312.642735442972	5.84744028301611e-06	0.000119904076738609
K00611	1	2	731.333333333333	243.777777777778	5.79928668773741e-06	0.000102459016393443
K00615	6	7	79305.7299657271	6100.44076659439	5.87009480203105e-06	0.000130208333333333
K00616	2	2	13147.1394362103	3286.78485905258	5.85689268415535e-06	0.000124007936507937
K00620	2	2	17940.7820106824	4485.1955026706	5.84696162639085e-06	0.000119703136222169
K00626	4	3	34765.9215914411	4966.56022734872	5.86575630128871e-06	0.000128106584678452
K00627	1	2	221.236904761905	73.7456349206349	5.86431155914451e-06	0.000127420998980632
K00634	2	2	1365.82819637319	341.457049093298	5.80285384352024e-06	0.000103584006629376
K00645	2	2	10427	2606.75	5.7973367035184e-06	0.000101853738032186
K00648	3	4	60199.5454545454	8599.93506493506	5.8669952183989e-06	0.000128700128700129
K00651	2	2	743	185.75	5.63605723979733e-06	6.7778229632642e-05
K00655	2	3	75.3333333333333	15.0666666666667	5.79908490440209e-06	0.000102396067990989
K00656	3	4	66584.3466822484	9512.04952603549	5.8969565807087e-06	0.000144843568945539
K00657	1	1	698	349	5.63161362625233e-06	6.71411306566403e-05
K00674	2	2	392.691499669752	98.1728749174379	5.70786029441143e-06	7.98594473726242e-05
K00680	7	7	11965.4477371714	854.674838369383	5.86981915087196e-06	0.000130072840790843
K00681	8	7	5369	357.933333333333	5.848192616072e-06	0.000120221207020918
K00688	2	1	1928.16666666667	642.722222222222	5.74755585187399e-06	8.84016973125884e-05
K00691	2	1	9.5	3.16666666666667	5.68495136524107e-06	7.55972180223768e-05
K00694	1	1	42	21	5.67894644185611e-06	7.45489786789921e-05
K00700	2	2	409.333333333333	102.333333333333	5.67810805439627e-06	7.44047619047619e-05
K00703	2	2	425.666666666667	106.416666666667	5.67817253695071e-06	7.44158356898348e-05
K00756	6	6	14382.8663736807	1198.57219780673	5.77997930767408e-06	9.6749226006192e-05
K00759	4	4	7069.66875057583	883.708593821979	5.82319611942211e-06	0.000110472823685373
K00760	9	9	24674.3082907093	1370.7949050394	5.83965475961061e-06	0.00011671335200747
K00761	2	2	1636.65314647233	409.163286618082	5.76944157574988e-06	9.38790837401427e-05
K00762	3	3	10823.4574026407	1803.90956710678	5.81175718478482e-06	0.000106496272630458
K00763	1	1	145.657875457875	72.8289377289377	5.74768799250502e-06	8.84329678103997e-05
K00764	2	3	13425.2610474922	2685.05220949843	5.85229966115185e-06	0.000121980970968529
K00765	2	2	3100.97244559362	775.243111398405	5.80386421279288e-06	0.000103906899418121
K00767	1	1	5751.65787545788	2875.82893772894	5.77757492070278e-06	9.60799385088394e-05
K00768	1	1	5	2.5	5.42826279305834e-06	4.64123271140815e-05
K00788	1	2	722	240.666666666667	5.76358910220573e-06	9.23531584780199e-05
K00789	2	2	12730.5	3182.625	5.79478353586102e-06	0.000101071356377603
K00790	2	2	4564	1141	5.64968559499664e-06	6.98031551026106e-05
K00793	2	1	3515	1171.66666666667	5.696155664542e-06	7.76276975624903e-05
K00794	1	2	4907	1635.66666666667	5.76564941392174e-06	9.28850083596507e-05
K00796	1	3	766.157142857143	191.539285714286	5.76864281140576e-06	9.36680404645935e-05
K00797	6	6	12006.5	1000.54166666667	5.69959703848938e-06	7.82717595491547e-05
K00800	2	2	7215	1803.75	5.69537706243842e-06	7.74833410816674e-05
K00805	1	1	698	349	5.55515434996361e-06	5.76767793286423e-05
K00806	1	1	8812.90952380952	4406.45476190476	5.62066155186465e-06	6.56167979002625e-05
K00812	14	15	65006.6469047764	2241.60851395781	5.9032922660968e-06	0.000148765248437965
K00817	6	6	12260.1895203128	1021.68246002607	5.83590599522623e-06	0.000115233924867481
K00820	1	2	4702.89531396259	1567.63177132086	5.85394409483389e-06	0.000122699386503067
K00821	4	4	3787.99261876958	473.499077346197	5.77684064585078e-06	9.58772770853308e-05
K00823	4	4	5160	645	5.81229765938773e-06	0.000106678045658204
K00845	4	4	9995.41513276728	1249.42689159591	5.75291241190853e-06	8.96860986547085e-05
K00847	1	2	3977.3630997678	1325.7876999226	5.80372947656164e-06	0.00010386373078521
K00850	2	2	3186.95167980842	796.737919952104	5.81615145258383e-06	0.000107991360691145
K00852	2	2	1514	378.5	5.81310855980235e-06	0.000106951871657754
K00854	1	1	1397.93109681388	698.965548406941	5.80265181187803e-06	0.00010351966873706
K00858	1	1	708	354	5.6531349459843e-06	7.03333802222535e-05
K00859	1	1	16456.8063225663	8228.40316128316	5.79612702791994e-06	0.00010148163182464
K00864	2	2	774	193.5	5.80959629115373e-06	0.0001057753331923
K00865	2	2	2079.10528833799	519.776322084498	5.8287626119851e-06	0.000112511251125113
K00868	4	4	14	1.75	6.92714582196127e-07	0
K00873	8	8	125344.281968428	7834.01762302678	5.88945493094614e-06	0.000140449438202247
K00874	2	2	5780	1445	5.83093778972472e-06	0.000113327289211242
K00876	5	5	17118.7033677439	1711.87033677439	5.75980462742704e-06	9.13909705721075e-05
K00878	1	1	3	1.5	5.76292479959429e-06	9.21828908554572e-05
K00882	1	1	49.2060606060606	24.6030303030303	5.80298853909764e-06	0.000103626943005181
K00891	2	2	4341	1085.25	5.62736701124911e-06	6.65424540857067e-05
K00901	1	1	27	13.5	5.72905029533254e-06	8.42176183257537e-05
K00917	1	1	176.933486264794	88.4667431323972	5.78934875615842e-06	9.94431185361973e-05
K00919	2	2	15209.0904761905	3802.27261904762	5.68527457033537e-06	7.5654410652141e-05
K00925	3	3	3618.03109010033	603.005181683389	5.83570165558856e-06	0.000115154306771073
K00927	2	2	2427.43963492403	606.859908731008	5.79042148477988e-06	9.97605746209098e-05
K00928	1	1	7947.50738123035	3973.75369061518	5.84436457146197e-06	0.000118623962040332
K00929	2	2	246.334242751359	61.5835606878398	5.73680677861089e-06	8.59254167382712e-05
K00930	1	1	6055.99261876962	3027.99630938481	5.77523923928549e-06	9.54380606986066e-05
K00939	4	4	16027.3926204079	2003.42407755099	5.83740492326731e-06	0.000115821172110262
K00941	2	2	1440.44729486695	360.111823716736	5.69699939042107e-06	7.77846919726198e-05
K00942	3	3	15707.3031487136	2617.88385811894	5.83685976944404e-06	0.000115606936416185
K00943	3	3	3731.57300402784	621.928834004639	5.8039315832545e-06	0.000103928497193931
K00945	6	6	35562.024831346	2963.50206927884	5.7929036929761e-06	0.000100502512562814
K00948	2	2	14028.7379018645	3507.18447546613	5.82828700816543e-06	0.000112334306897326
K00949	3	2	2147	429.4	5.80871888704946e-06	0.000105485232067511
K00950	1	1	3	1.5	5.69875254306832e-06	7.81127948758007e-05
K00951	1	1	2094	1047	5.82550288653668e-06	0.000111308993766696
K00954	1	1	16338.8063225663	8169.40316128316	5.79491785703938e-06	0.000101112234580384
K00962	4	1	1410.76979886156	282.153959772312	5.83393131129274e-06	0.000114468864468864
K00963	2	2	1236	309	5.7478201392122e-06	8.84642604387827e-05
K00965	2	2	1930	482.5	5.74795229199598e-06	8.84955752212389e-05
K00969	2	2	3520	880	5.72196950190255e-06	8.27129859387924e-05
K00971	2	2	2	0.5	6.9041129181476e-07	0
K00975	2	2	1967.83333333333	491.958333333333	5.74742371731871e-06	8.83704489218805e-05
K00981	1	1	80	40	5.7292472342059e-06	8.42601954836535e-05
K00991	2	2	17999.0904761905	4499.77261904762	5.75264765608371e-06	8.96217960207923e-05
K00995	1	1	18	9	5.66036667855344e-06	7.14694110920526e-05
K00997	2	2	19989	4997.25	5.79774004093205e-06	0.000101978380583316
K01000	3	3	35573.5114039979	5928.91856733299	5.75403789609358e-06	8.99604174163368e-05
K01006	1	1	1497.34558242623	748.672791213115	5.87644193193905e-06	0.000133404482390608
K01011	4	4	24101.8432616394	3012.73040770492	5.88994057049964e-06	0.000140726146918097
K01012	2	2	761	190.25	5.72170758641209e-06	8.26582906265498e-05
K01034	4	4	8026.2211248097	1003.27764060121	5.80763936882575e-06	0.000105130361648444
K01035	4	4	8026.2211248097	1003.27764060121	5.80763936882575e-06	0.000105130361648444
K01042	1	2	701	233.666666666667	5.76013640002995e-06	9.14745700695207e-05
K01091	1	1	757	378.5	5.75953923686105e-06	9.1324200913242e-05
K01126	3	2	1554	310.8	5.81500154097541e-06	0.000107596298687325
K01179	2	1	16	5.33333333333333	5.61107401567734e-06	6.43335048893464e-05
K01193	5	4	3800	422.222222222222	5.75278003094996e-06	8.9653935807782e-05
K01198	1	1	758	379	5.68533921576431e-06	7.56658595641647e-05
K01222	1	1	1515.56666666667	757.783333333333	5.73792596927914e-06	8.61771802826611e-05
K01223	1	1	758.366666666667	379.183333333333	5.73786012244594e-06	8.61623298293986e-05
K01226	1	1	1.91666666666667	0.958333333333333	5.74894363160769e-06	8.87311446317658e-05
K01232	1	2	5.5	1.83333333333333	5.74907583605935e-06	8.87626486774365e-05
K01239	5	5	1966.82539091765	196.682539091765	5.78412489082464e-06	9.79240109674892e-05
K01243	3	3	13222.9	2203.81666666667	5.76677988777846e-06	9.3179276928811e-05
K01255	3	2	1588.85810810999	317.771621621998	5.86121807834104e-06	0.000125976316452507
K01259	1	1	12	6	5.70818610969992e-06	7.9923273657289e-05
K01270	3	2	1588.85810810999	317.771621621998	5.86121807834104e-06	0.000125976316452507
K01424	1	1	376	188	5.84381811700493e-06	0.00011839924224485
K01425	5	5	30426.0227548801	3042.60227548801	5.87602757032136e-06	0.00013319126265317
K01438	2	2	249	62.25	5.78760641961304e-06	9.89315393747527e-05
K01443	2	2	5833	1458.25	5.78586513148379e-06	9.84251968503937e-05
K01464	3	3	9	1.5	6.92714582196127e-07	0
K01465	1	1	73.7	36.85	5.78653473367474e-06	9.86193293885602e-05
K01480	1	1	2271	1135.5	5.63186735825998e-06	6.71772134891845e-05
K01487	2	2	184.156902838405	46.0392257096013	5.78352274370319e-06	9.77517106549365e-05
K01488	2	2	1388	347	5.73108598348301e-06	8.46596681341009e-05
K01489	3	3	4246.82578679431	707.804297799052	5.75244910520654e-06	8.95736295234683e-05
K01493	2	2	7521.93703691282	1880.48425922821	5.79760558889179e-06	0.000101936799184506
K01495	4	4	2801	350.125	5.82557076029524e-06	0.000111333778668448
K01501	7	6	4572	351.692307692308	5.85654967232605e-06	0.00012385434728759
K01515	1	1	757	378.5	5.8129058134871e-06	0.000106883283454468
K01520	1	1	757	378.5	5.78532956129846e-06	9.82704402515723e-05
K01524	1	1	700	350	5.75410411475985e-06	8.99766060824186e-05
K01585	1	1	759	379.5	5.56535676719556e-06	5.87958607714017e-05
K01586	2	2	785	196.25	5.68624440615707e-06	7.58265089475281e-05
K01588	1	1	760	380	5.68909116768596e-06	7.63358778625954e-05
K01591	1	1	4634.69642567647	2317.34821283824	5.77497242450667e-06	9.53652489032996e-05
K01611	1	1	5802	2901	5.72642573684783e-06	8.36540070269366e-05
K01619	1	1	5451.98285938245	2725.99142969123	5.85716712254951e-06	0.000124131082423039
K01620	3	3	13489.6096316477	2248.26827194128	5.84381811700493e-06	0.00011839924224485
K01624	6	7	51351.5655897714	3950.12042998241	5.86740830707668e-06	0.000128899200824955
K01625	5	5	75703.1574416101	7570.31574416101	5.90384990052013e-06	0.000149120190873844
K01628	1	1	1	0.5	6.9041129181476e-07	0
K01633	2	1	9	3	5.69881749536971e-06	7.8125e-05
K01639	1	1	1	0.5	5.56059097960931e-06	5.82682671017364e-05
K01640	4	3	6324.09523809524	903.442176870748	5.86410522550417e-06	0.000127323656735421
K01649	3	3	15331.1085887172	2555.1847647862	5.86479306077685e-06	0.000127648710748021
K01652	6	5	17358.8966245582	1578.08151132347	5.87761627394394e-06	0.00013401232913428
K01662	3	3	85737.5798303617	14289.5966383936	5.89271719082386e-06	0.000142328494164532
K01664	1	1	1759.07857142857	879.539285714286	5.76677988777846e-06	9.3179276928811e-05
K01665	1	1	1759.07857142857	879.539285714286	5.76677988777846e-06	9.3179276928811e-05
K01677	2	2	2383.10085429757	595.775213574392	5.82401006388939e-06	0.000110766504209127
K01678	2	2	2383.10085429757	595.775213574392	5.82401006388939e-06	0.000110766504209127
K01681	3	3	2900	483.333333333333	5.79075679400541e-06	9.98601957259836e-05
K01687	2	3	6736.07012987013	1347.21402597403	5.79464922090941e-06	0.000101030511214387
K01689	2	2	4591.59208632794	1147.89802158199	5.83161786574449e-06	0.000113584734211722
K01693	2	2	3137.06332983666	784.265832459166	5.78599903952416e-06	9.84639621898385e-05
K01703	4	6	2399.566775883	239.9566775883	5.80009396152218e-06	0.000102711585866886
K01704	4	6	2399.566775883	239.9566775883	5.80009396152218e-06	0.000102711585866886
K01714	1	1	2627.50738123042	1313.75369061521	5.70505981755219e-06	7.93147208121827e-05
K01715	2	3	1379.07749758413	275.815499516825	5.79928668773741e-06	0.000102459016393443
K01726	10	10	96	4.8	6.98540608959761e-07	0
K01733	3	3	2901	483.5	5.82455281995725e-06	0.000110963160230803
K01734	1	1	698	349	5.81513680109325e-06	0.000107642626480086
K01735	1	1	700	350	5.77797551293978e-06	9.61908426317815e-05
K01736	2	2	10073	2518.25	5.76478523292615e-06	9.26612305411416e-05
K01738	2	2	1393.98749457787	348.496873644469	5.86183651337964e-06	0.000126262626262626
K01740	2	2	1195.285705471	298.82142636775	5.85771607650177e-06	0.000124378109452736
K01749	1	1	1	0.5	6.9041129181476e-07	0
K01750	1	1	8688	4344	5.77770844527643e-06	9.61168781237985e-05
K01752	4	2	19324.2271768426	3220.70452947376	5.89188392988658e-06	0.000141843971631206
K01754	4	3	24149.9859913568	3449.99799876526	5.89473187812052e-06	0.000143513203214696
K01756	4	3	13095.644563671	1870.80636623872	5.83012190784909e-06	0.000113019891500904
K01759	1	1	1	0.5	5.74399035009621e-06	8.75656742556918e-05
K01761	2	2	1104.54282562399	276.135706405997	5.80191114953266e-06	0.000103284445362528
K01770	2	2	12437.5166666667	3109.37916666667	5.62255770149841e-06	6.58761528326746e-05
K01775	1	1	5171.94415104806	2585.97207552403	5.7839241611864e-06	9.78665100802505e-05
K01776	1	1	1112.17261317731	556.086306588655	5.84846623972863e-06	0.000120336943441637
K01777	1	1	2928	1464	5.70838161672784e-06	7.99616184231569e-05
K01778	2	2	2295	573.75	5.6861150755969e-06	7.58035172832019e-05
K01779	1	1	698	349	5.8436815193572e-06	0.000118343195266272
K01783	2	2	3200.86581380225	800.216453450563	5.80858392532484e-06	0.000105440742302826
K01784	2	2	787	196.75	5.67881744305566e-06	7.45267551050827e-05
K01788	1	1	757	378.5	5.71974398425926e-06	8.22503701266656e-05
K01791	3	2	780	156	5.62724034506238e-06	6.65247472059606e-05
K01803	2	2	3516.81169753695	879.202924384237	5.85689268415535e-06	0.000124007936507937
K01805	2	2	9306.32169254349	2326.58042313587	5.75503133614563e-06	9.0203860725239e-05
K01808	2	2	3204.22512601367	801.056281503419	5.81919753266025e-06	0.000109051254089422
K01809	1	1	4542	2271	5.80265181187803e-06	0.00010351966873706
K01810	3	3	26382.6632887483	4397.11054812471	5.80649282027163e-06	0.000104755918709407
K01814	1	1	4596.18383557618	2298.09191778809	5.75125808770669e-06	8.92857142857143e-05
K01835	3	2	10890.8766359527	2178.17532719055	5.81743718622198e-06	0.000108436347863804
K01838	1	1	939.003025822316	469.501512911158	5.73693842543988e-06	8.5954959601169e-05
K01839	2	2	12262.1004684036	3065.5251171009	5.82150113228197e-06	0.0001098659635245
K01843	1	1	7	3.5	5.61832472793263e-06	6.52997257411519e-05
K01866	1	1	698	349	5.83250220176958e-06	0.000113921166552745
K01867	1	1	1	0.5	6.9041129181476e-07	0
K01868	1	1	698	349	5.82441712145657e-06	0.000110913930789707
K01869	1	1	1	0.5	6.9041129181476e-07	0
K01870	1	1	1	0.5	6.9041129181476e-07	0
K01872	1	1	698	349	5.77904403053647e-06	9.6487842531841e-05
K01873	1	1	1	0.5	6.9041129181476e-07	0
K01874	2	2	4759.85669405171	1189.96417351293	5.79370919056089e-06	0.000100745516824501
K01875	2	1	2792	930.666666666667	5.8315498510039e-06	0.000113558937088349
K01876	1	1	698	349	5.8436815193572e-06	0.000118343195266272
K01878	1	1	349	174.5	5.82238240243143e-06	0.000110180696342001
K01879	1	1	349	174.5	5.82238240243143e-06	0.000110180696342001
K01881	1	1	732	366	5.70818610969992e-06	7.9923273657289e-05
K01886	2	2	1451	362.75	5.8376093822058e-06	0.000115901715345387
K01887	1	1	1	0.5	5.5001567544675e-06	5.22520639565263e-05
K01890	1	1	698	349	5.83284240243113e-06	0.000114051094890511
K01892	1	1	703	351.5	5.62711368457777e-06	6.65070497472732e-05
K01893	1	1	698	349	5.77203908824871e-06	9.45715906941555e-05
K01915	1	2	7340.90560064232	2446.96853354744	5.87347363104013e-06	0.000131891321551042
K01916	1	1	3	1.5	5.6531349459843e-06	7.03333802222535e-05
K01918	1	2	10418.6468758952	3472.88229196505	5.81358168954311e-06	0.000107112253641817
K01921	1	1	3195.94415104807	1597.97207552403	5.72944418661946e-06	8.43028157140448e-05
K01923	1	1	2274	1137	5.75887586743068e-06	9.11577028258888e-05
K01924	2	2	7557	1889.25	5.74319861703777e-06	8.73820342537574e-05
K01925	1	2	16045.6577291403	5348.55257638011	5.81216253131302e-06	0.000106632544252506
K01928	1	2	21462.6577291403	7154.21924304677	5.75516382073816e-06	9.02364194188775e-05
K01929	2	3	26348.6018801884	5269.72037603768	5.72151116552904e-06	8.26173165895572e-05
K01933	1	1	4225.44729486694	2112.72364743347	5.70453910176327e-06	7.92141951837769e-05
K01934	1	1	757	378.5	5.7703737471076e-06	9.41265060240964e-05
K01938	2	3	3316.11902415689	663.223804831378	5.85401263295926e-06	0.000122729504172803
K01939	2	3	9276.96843275751	1855.3936865515	5.85757882836708e-06	0.000124316260566882
K01940	1	2	732	244	5.8455944677294e-06	0.000119132713843221
K01945	1	1	3327.0791871892	1663.5395935946	5.81405489630633e-06	0.00010727311735679
K01951	2	2	1445.75865589435	361.439663973588	5.78814241145589e-06	9.90883868410622e-05
K01952	1	1	5607.44729486694	2803.72364743347	5.77177256907369e-06	9.45000945000945e-05
K01953	2	2	3159	789.75	5.84381811700493e-06	0.00011839924224485
K01955	1	1	359.040803084648	179.520401542324	5.84586784831142e-06	0.000119246362985929
K01956	1	1	359.040803084648	179.520401542324	5.84586784831142e-06	0.000119246362985929
K01958	2	2	19747.1236635041	4936.78091587604	5.89049568521191e-06	0.000141043723554302
K01961	3	4	6285.75	897.964285714286	5.86403645085058e-06	0.000127291242362525
K01962	2	3	1059.75	211.95	5.86403645085058e-06	0.000127291242362525
K01963	2	3	1059.75	211.95	5.86403645085058e-06	0.000127291242362525
K02083	1	1	1	0.5	6.9041129181476e-07	0
K02160	2	3	1059.75	211.95	5.86403645085058e-06	0.000127291242362525
K02188	1	1	108	54	7.02632553387778e-07	0
K02189	1	1	98	49	7.02627616497415e-07	0
K02190	1	1	4	2	6.92134924782237e-07	0
K02191	1	1	68	34	7.02615768243594e-07	0
K02217	1	1	1	0.5	6.9041129181476e-07	0
K02226	2	2	10	2.5	5.49175961469814e-06	5.15039142974866e-05
K02227	2	3	4236	847.2	5.68909116768596e-06	7.63358778625954e-05
K02231	2	2	2128	532	5.62217836923094e-06	6.58241179568194e-05
K02232	2	2	9	2.25	5.62097748798516e-06	6.56598818122127e-05
K02233	1	2	716	238.666666666667	5.55651251048792e-06	5.78235226089973e-05
K02304	2	3	8	1.6	6.92135882885072e-07	0
K02335	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K02337	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K02340	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K02341	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K02342	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K02343	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K02371	8	8	6430	401.875	5.73128306233917e-06	8.47026935456548e-05
K02372	10	10	14183	709.15	5.73128306233917e-06	8.47026935456548e-05
K02437	2	1	2227.25509367013	742.418364556711	5.85826513336341e-06	0.000124626121635095
K02495	1	1	1	0.5	6.9041129181476e-07	0
K02500	2	1	2008.59191778809	669.530639262697	5.80069956436746e-06	0.000102901831652603
K02501	2	1	2008.59191778809	669.530639262697	5.80069956436746e-06	0.000102901831652603
K02502	2	2	3100.97244559362	775.243111398405	5.80386421279288e-06	0.000103906899418121
K02563	2	3	1400	280	5.68643841302877e-06	7.58610226065847e-05
K02564	1	1	8092.89531396259	4046.4476569813	5.80939378975804e-06	0.000105708245243129
K02594	1	2	698	232.666666666667	5.88716656560364e-06	0.000139159476760367
K02619	1	1	2140.15714285714	1070.07857142857	5.73266299394058e-06	8.50051003060184e-05
K02749	1	1	1.2	0.6	5.68365891226136e-06	7.53693096171239e-05
K02763	1	1	757	378.5	5.78338895025707e-06	9.77135040062537e-05
K02768	1	1	1824.53314390382	912.266571951908	5.80123798418583e-06	0.00010307153164296
K02769	1	1	1824.53314390382	912.266571951908	5.80123798418583e-06	0.00010307153164296
K02770	1	1	1824.53314390382	912.266571951908	5.80123798418583e-06	0.00010307153164296
K02773	1	1	0.333333333333333	0.166666666666667	6.91560062683004e-07	0
K02774	1	1	0.333333333333333	0.166666666666667	6.91560062683004e-07	0
K02775	1	1	0.333333333333333	0.166666666666667	6.91560062683004e-07	0
K02777	6	6	4256.94454606678	354.745378838898	5.75317719210434e-06	8.9750493627715e-05
K02781	1	1	88.1588054306412	44.0794027153206	5.73272872154417e-06	8.50195544975344e-05
K02782	1	1	88.1588054306412	44.0794027153206	5.73272872154417e-06	8.50195544975344e-05
K02783	1	1	88.1588054306412	44.0794027153206	5.73272872154417e-06	8.50195544975344e-05
K02790	1	1	1	0.5	5.68378813111362e-06	7.53920386007238e-05
K02793	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05
K02794	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05
K02795	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05
K02796	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05
K02798	1	1	379.5	189.75	5.73174296571845e-06	8.48032564450475e-05
K02799	1	1	379.5	189.75	5.73174296571845e-06	8.48032564450475e-05
K02803	1	1	757	378.5	5.71974398425926e-06	8.22503701266656e-05
K02808	1	1	1	0.5	5.68307750012787e-06	7.52671985548698e-05
K02822	1	1	0.5	0.25	6.90985199788006e-07	0
K02825	2	2	1636.65314647233	409.163286618082	5.76944157574988e-06	9.38790837401427e-05
K03040	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089
K03043	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089
K03046	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089
K03060	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089
K03077	1	1	757	378.5	5.80110336986095e-06	0.000103029054193283
K03147	1	1	2835.44729486694	1417.72364743347	5.66427822934663e-06	7.20980533525595e-05
K03148	4	4	1445	180.625	5.76285837775537e-06	9.21658986175115e-05
K03149	1	3	2110.55270513305	527.638176283263	5.83379517545139e-06	0.00011441647597254
K03151	2	3	3518	703.6	5.78098172631676e-06	9.70308558121483e-05
K03367	1	1	349	174.5	5.7200711576852e-06	8.23180770497201e-05
K03399	1	1	90	45	7.02626629127668e-07	0
K03429	2	2	12	3	5.65998222765581e-06	7.14081690945444e-05
K03465	2	2	13413.3742361803	3353.34355904508	5.84668814350111e-06	0.000119588615163836
K03475	1	1	0.5	0.25	6.90985199788006e-07	0
K03517	1	2	7131.65787545788	2377.21929181929	5.83583788042368e-06	0.000115207373271889
